,authorId,id,reference,title,createdAt,publishedAt,updatedAt,trashed,trashedStatus,authorType,authorZipCode,QUXVlc3Rpb246MTYw - Quel est aujourd'hui pour vous le problème concret le plus important dans le domaine de l'environnement ?,QUXVlc3Rpb246MTYx - Que faudrait-il faire selon vous pour apporter des réponses à ce problème ?,QUXVlc3Rpb246MTQ2 - Diriez-vous que votre vie quotidienne est aujourd'hui touchée par le changement climatique ?,"QUXVlc3Rpb246MTQ3 - Si oui, de quelle manière votre vie quotidienne est-elle touchée par le changement climatique ?","QUXVlc3Rpb246MTQ4 - À titre personnel, pensez-vous pouvoir contribuer à protéger l'environnement ?","QUXVlc3Rpb246MTQ5 - Si oui, que faites-vous aujourd'hui pour protéger l'environnement et/ou que pourriez-vous faire ?","QUXVlc3Rpb246MTUw - Qu'est-ce qui pourrait vous inciter à changer vos comportements comme par exemple mieux entretenir et régler votre chauffage, modifier votre manière de conduire ou renoncer à prendre votre véhicule pour de très petites distances ?",QUXVlc3Rpb246MTUx - Quelles seraient pour vous les solutions les plus simples et les plus supportables sur un plan financier pour vous inciter à changer vos comportements ?,"QUXVlc3Rpb246MTUy - Par rapport à votre mode de chauffage actuel, pensez-vous qu'il existe des solutions alternatives plus écologiques ?","QUXVlc3Rpb246MTUz - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à changer de mode de chauffage ?","QUXVlc3Rpb246MTU0 - Avez-vous pour vos déplacements quotidiens la possibilité de recourir à des solutions de mobilité alternatives à la voiture individuelle comme les transports en commun, le covoiturage, l'auto-partage, le transport à la demande, le vélo, etc. ?","QUXVlc3Rpb246MTU1 - Si oui, que faudrait-il faire pour vous convaincre ou vous aider à utiliser ces solutions alternatives ?","QUXVlc3Rpb246MjA3 - Si non, quelles sont les solutions de mobilité alternatives que vous souhaiteriez pouvoir utiliser ?",QUXVlc3Rpb246MTU3 - Et qui doit selon vous se charger de vous proposer ce type de solutions alternatives ?,QUXVlc3Rpb246MTU4 - Que pourrait faire la France pour faire partager ses choix en matière d'environnement au niveau européen et international ?,QUXVlc3Rpb246MTU5 - Y a-t-il d'autres points sur la transition écologique sur lesquels vous souhaiteriez vous exprimer ?,Region
11,VXNlcjo0OGU4MjdlNy0yZDU0LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NmMwNzFhZDktMmQ1Yy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-63070,la nature est vitale pour l homme,2019-02-10 18:50:58,2019-02-10 18:50:58,,False,,Citoyen / Citoyenne,97000, recyclage gaspillage, falloir arreter decharges publiques recycler maximum dechets arreter gaspillage eau eduquer verbaliser depots sauvage appareil menagers durée vie limiter racourcir delais mise placer éolien faire économie energies surtout eduquer gens,Oui, temperatures elevées incidence climat,Oui, recycler utiliser dechetteries consommer respect nature faire attention gaspillage aliment decu comportement personne comportement, falloir augmenter nombre rotation transports urbains petit ville, solution financiere depend lieu habitation falloir faire évoluer mentalité arret implantation nouveau grand surface dehors ville,, habiter ile réunion probleme lier climatisation falloir relancer habitat locale permettre diminuer recours climatisation,Je n'utilise pas la voiture pour des déplacements quotidiens,, transports commun, commune, falloir déja volonté francaise donner écologie place importante surtout expliquer expliquer expliquer jours utiliser media trop gens sentir concerner poindre essentiel, mettre placer emission quotidien environnement heure grand écoute explication jeu debats permettre gens prendre conscience,Mer
12,VXNlcjo0OTE3ZGU1My0xZTUzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NWQ2MWNiYWMtMWU1Yi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-3765,Etre plus crédible dans notre transition,2019-01-22 16:35:36,2019-01-22 16:35:36,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, accélérer transition énergétique améliorer efficacité énergétique développer énergie renouvelables fonction caractéristique territoire économie circulaire niveau national européen international aider pays pauvre choix durables,Oui, habiter dom grand variabilité saison sécher humide réchauffement eau lagon anormal,Oui, consommer faire tri faire partager expérience, sensible exigence, savoir,Non,,Non,, voir activité infirmier libéral brousse voir alternative attendre véhicule beaucoup économes polluer, monde concerner etat collectivité constructeur, penser france capacité entrainer pays institution autant pays exemplaire environnement, temps agir sérieusement respecter objectif ambitieux moyen terme fixer,Mer
13,VXNlcjo0OTcwZGY2Ni0yOTBjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTAwYTRjZTAtMjkxMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-52585,La préservation  du patrimoine  pour les générations  futures,2019-02-05 07:55:46,2019-02-05 07:55:46,,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, améliorer gouvernance mondiale commencer europe,Oui, température réunion supérieur violence accroître sécheresse cyclone,Oui, beaucoup oeuvrer domaine éducatif continuer tomber excessif productif militer agir, chauffage concerner résider métropole habiter réunion concerner carburant routier falloir offrir véhicule hybrider chers monde moyens procurer concerner volonté prendre volant coincer citoyen questionnaire fermer donnant mauvais conscience responsabiliserez, pousser recherche énergie renouvelables propre onéreuses facilement recyclabes trouver compte hésiter faire jouer économie rationaliser solution aire géographique servir avoir véhicule électriques électricité produire grâce charbon énergie dangereuse,Oui, faire baisser coût apporter aide état,Oui, solution fiables pratiquer coût raisonnables concevoir échelle régionale voir sujet bricolage déraisonnables mettre placer réunion, transports commun|l auto partage|le transport demande, région charger responsabilité aide intercommunalites département commune état formule juridiques économique pertinentes, abord réussir construire europe politiquer forte seule caparle imposer domaine force proposition entraînement seule capable domaine éviter solution étatiques égoïstes productives plan social fiscal entreprenarial lier, aimer avancer habituelle arrogance français profit citoyen monder parler beaucoup france acte suivre parole possible progressivement aval peuple,Mer
14,VXNlcjo0YTM0ODAyYS0yMGIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTQ1NGU5ZjQtMjBiYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-22448,Petrole &amp; gaz de schiste,2019-01-25 17:12:57,2019-01-25 17:12:57,,False,,Citoyen / Citoyenne,97000, homme facon vivre, réduire solde naissance mondiales ; terre capable absorber humanité voir occidental seulement  milliard développer extraction gaz pétrole schiste déployer faire partenariat total société économie mixte etat charge exploitation respect contrôler mesure environnementale vendre pétrole usage exclusif france reverser etat royalties bénéfice réaliser lancer programme transition économique écologique efficace taper bourse français réduire dette france créer fond investissement pouvoir réaliser norvégien désormais gros acteur économique place boursières mondiale,Non,,Oui, arrêter vivre sérieusement simple exister impact environnement manger polluer pete percer couche ozone inévitable falloir surtout tacher limiter impact empreinte economique, changer falloir contraindre ; falloir demander faire tri sélectif pouvoir arriver décharge mélanger falloir profiter gros lobbys grâce traitement déchet prétexter démarcher environnementale développer pratique insidieusement modifier habitude surtout enrichir chiffre affaire, coût croire marcher travers libre concurrencer consumérisme aller adapter demande demande devoir adapter marcher,Oui, produire chaleur nécessiter énergie ; équation impossible réaliser quelconque pollution falloir tendre pollution néfaste nucléaire pétrole schiste répondre besoin français temps trouver source énergie polluante perdre créer transformer,Non, problème transports collectif homme nature individualiste ; intérêt commun pousse regrouper utiliser moyens falloir exister agréable utiliser regarder guyane plein endroit router devoir prendre pirogue aller parler développement durable service proche   heure pirogue totalement déraisonnable grossir volontairement trait expliquer solution alternative utiliser présenter demain beau hasard embouteillage route croire sincèrement monde continuer utiliser transports commun douter, avion moindre cout suprimant taxe faire prix billet taxer   valeur réelle, falloir juste libéraliser marché principe offre demande réguler automatiquement, aller provoquer guerre voir ; imposer idée animer conscience attendre monde accord sujet pouvoir inscrire parler guerre guerre économique mondiale lieu moment malheur vaincre grand gagnant imposer règle, falloir arrêter vouloir imposer idée généreux conséquence quotidien gens pénalisent pari bobo france laborieuse chercher sortir beaucoup vivre simplement prendre légitimement offrir societe quotidien,Mer
15,VXNlcjo0YTUwNDZkZS0zY2ZiLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZWY1M2EzYmEtM2NmZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx // UHJvcG9zYWw6NDNkMjBiMWUtM2QwMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-98299 // 2-98267,Proposition,2019-03-02 16:22:04 // 2019-03-02 16:31:35,2019-03-02 16:22:04 // 2019-03-02 16:31:35,,False,,Citoyen / Citoyenne,97000, biodiversité disparition espèce, créer protéger espace naturel impact économie exemple guyane projet montagne environnement population impacter autorisation forage total devoir heureusement premier forage donner favoriser écotourisme taxer grosse entreprendre polluantes aider ménage équiper panneau photovoltaïques créer préserver espace naturel protéger falloir sacrifier économie exemple guyane projet montagne instant abandonner jugement grâce association forage total abandonner premier forage donner devoir envisager connait impact direct indirects environnement population locale entendre favoriser tourisme durable énergie renouvelables permettre solution abordables taxer grosse entreprendre polluantes,Oui, saison sécher pluie marquer saison sécher humide marquer,Non,, envier changer comportement solution apporter portée financièrement poindre réellement impact environnemental nécessiter prendre voiture mettre chauffage réduire maximum poster dépenser falloir permettre acheter véhicule hydrogéner exemple utiliser carburant propre abordable équiper station fonction territoire taxe carbone inutile argent aller travailler rester fin mois grosse entreprendre polluantes pouvoir, comportement falloir changer demander pouvoir solution apporter abordables poindre réellement propre lieux recharger batterie penser hydrogène également penser aider travailler bon taxe carbone abandonner résoudre problème fondre rendre abordable solution alternative tant réellement impact environnemental penser hydrogène carburer végétal penser beaucoup kilométrer aller travailler taxe carbone asphyxier,Oui, panneau photovoltaïques pomper chaleur panneau photovoltaïques pomper chaleur financier,Non,, transports commun|le covoiturage|le transport demande covoiturage|les transports commun|le transport demande, favoriser développement plateforme blablacar guyane développer transports commun territoire mettre tarif abordables bus corrects mairie transports commun territoire tarif abordables favoriser plateforme blablacar guyane,, penser carburer végétaux colza véhiculer hydrogéner penser hydrogène véhicule carburer huile végétale,Mer
16,VXNlcjo0YjBjMjhkNy0zNjZmLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YTVlMTkzMTMtMzY3Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-82207,Encourager la recherche scientifique,2019-02-22 08:22:44,2019-02-22 08:22:44,,False,,,97000, biodiversité disparition espèce, encourager recherche scientifique développer consommation durable énergie mariner courant marée vague exemple encourager mode transports produire producteur carbone jeu subvention taxer faire billet train chers billet avion trajet courir exemple produit emballer chers,Non,,Oui, faire consommer produire emballer utiliser plastiquer jetable procéder tri déchet pouvoir faire acheter voiture électrique recharger borner solaire possible ile réunion utiliser voiture consommer prendre avion, transports commun fréquents piste cyclables développer sécuriser produit emballer chers souvent yaourt pot carton chers exemple, informer changement vraiment utile environnement encouragement moral faire chose bas coût énergétique,Non, chaufffage voir ile réunion,Non, campagne sensibilisation pister cyclables presentes securisées, covoiturage|le vélo, campagne sensibilisation gouvernement, voter mesurer protecteur environnement parlement europeen stop insecticide herbicide promotion agriculture biologique controle produit importer devoir respecter condition fabrication culture imposer france,,Mer
17,VXNlcjo0YjkzZGM0MS0zMDMwLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YzlkNWVkN2MtMzExYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-70014,arretons le gaspillage,2019-02-15 13:25:32,2019-02-15 13:25:32,2019-03-07 13:49:05,False,,,97000, dérèglement climatiques croire sécheresse, changer comportement permettre personne déplacer différemment arrêter course croissance,Oui, phénomène météorologique intenses sécheresse impliquer traitement culture augmentation prix,Oui, limiter trajet autant possible trier déchet essayer consommer produit locaux, limiter climatisation vie réunion avoir transports commun efficaces totalement inexistants réunion, proposer produit bio prix raisonnables réunion inabordables gros consommateur pesticide contribuer polluer dérégler climat,Non, concerner réunion,Non,, transports commun|les réponse dessus adapter personne travailler ville réunion relief répartition habitation inadaptée transportx typer vélo covoiturage, collectivité, développer échelle industriel procédé respectueux environnement pays envier mettre, augmenter taxe carburant inciter personne possibilité déplacer prendre voiture faire réduire pouvoir achat résoudre problème voiture électriques territoire réunion totalement absurde électricité produire charbon interdire publicité papier combien tonner papier gaspiller arrêt plastiquer emballage retour consigner plastiquer aluminium verre monde gagner pays europe france sévère petit pollueur constater jours gens jeter rue fenêtre voiture impunité,Mer
18,VXNlcjo0YmU5MWNkMS0yMjI5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YmFmZDM0N2EtMjIyYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-28674,"0,9% de la polution mondiale est française",2019-01-27 12:57:33,2019-01-27 12:57:33,,False,,Citoyen / Citoyenne,97000, matraquer polution représenter   polution niveau mondial, forcer gros polueurs poluer taxer produit,Non,,Non,, seul faire commencer élus, faire changer avis,Non,,Non,, cimetière, surtout élus, taxer polueurs, arrêter taxer,Mer
19,VXNlcjo0YzI3NzE1Zi0zYzM5LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NWZlZmJhYWYtM2M0MC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-96281,Il faut agir sur tous les plans,2019-03-01 17:37:59,2019-03-01 17:38:48,,False,,,97000, dérèglement climatiques croire sécheresse, écologie commencer éducation voir danger courir falloir installer matière écologie école registre français maths falloir enseigner jeune âge conscience geste approprier arrêter faire pointilli foi an falloir développer voiture hydrocarbure lieu soutenir voiture électrique montrer plein poindre faible taxer sévèrement entreprise polluer rendre obligatoire nouvelle construction source énergie renouvelable souvent solaire toiture nouvelle étudier solution développement réseau transports lieu faire rouler navette commune déserter arrêter réduire fortement concession grand surface taxer bétonnage paysager développer grand programme reforestation; encourager particulier planter arbre aider mettre placer soutien spécifique jeune agriculteur chercher installer bio recherche solution écologique devoir recevoir soutien particulier priorité,Oui, oiseau maison terre clairement sécher an falloir arroser tôt jardin besoin eau pouvoir baigner lacs pollution pic pollution grand ville toulouse donner mal tête,Oui, trier poubelle éviter avion prendre train possible prendre voiture seule longue distancer manger bio possible viander acheter surtout objet occasion vêtement meubler chauffer   mettre plutôt pull installer système solaire eau chaude fournisseur électricité livrer électricité  renouvelable rouler lentement   heure autoroute maxi, fais petit distance vivre campagne chercher juste grouper chose faire prendre voiture trop fréquemment, soutien isolation maison chèque transport train réseau  alentour,Non,,Oui, solution maigre passer niveau perso partager voiture voisin transport public trop isoler, covoiturage|les transports commun, commune, connaissance politiquer pouvoir répondre accord pari cas apporter grand chose comment obliger etats membre politiquer comportement, trouver notion transition écologique mal choisir transition,Mer
20,VXNlcjo0YzZjZmM0YS0yMWI5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MzZmZjE3NDYtMjdmNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-49523,ARRÊTER LE MONOPOLE DES LOBBY ALIMENTAIRES,2019-02-03 21:49:35,2019-02-03 21:49:35,,False,,Citoyen / Citoyenne,97000, biodiversité disparition espèce, permettre peuple vivre ressource naturel terre,Oui, probleme algue sargasse,Oui, respecter nature laisser dechets sortir piquer niquer effectuer scrupuleusement tri selectif respecter zone protegees economiser eau, faire deja beaucoup sentir aimer pollueur connaître punir amande obligation mettre normer taxer carburant bateau commencer pays pollueur,,Non, besoin chauffage dom,Non, reside gros probleme dom transports, transports commun, metropole transports commun, an cop  berlin  an conférence fondateur rio , pays europeens faire payer taxe transports routier traverser pays taxer fortement produit importer pays pollueur,Mer
21,VXNlcjo0ZDBmYTM1Yy0xZmE4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6NjU1MGI5MDEtMmRjZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-63846,Educons les enfants à l'écologie,2019-02-11 08:26:49,2019-02-11 08:26:49,,False,,Citoyen / Citoyenne,97000, pollution océan terre, amender abandonner déchet jeter mégot faire nettoyer plage zone enfant école sensibiliser professeur écologie avoir cour écologie maths interdire sac plastiquer reutilisables ainsi consommables jetables assiette couvrir plastiquer coton tige bouteille plastiquer,Oui, baigner lagon plein coraux mourir retrouver baleine echouee pleine plastiquer vivre reunion quasi saison pluie,Oui, laisser déchet ramasser sensibiliser eduquer entourage proposer sac commerce, transports commun île structurer garer vélo, imposer loi suppression consommables plastiquer ca na choix installer maximum borner electriques recharger voiture electriques,Non, besoin chauffage,Oui, garage vélo pister cyclables, transports commun|le vélo, commune devoir installer infrastructure, etre modèle, quil borner recharger lesvoitures electriques tt station service,Mer
22,VXNlcjo0ZGUzMDM4Ny0zNjc4LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZTc1NDlkMjMtMzY3Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-82348,écologie,2019-02-22 09:29:00,2019-02-22 09:29:00,,False,,,97000, pouvoir dissocier problème lier surconsommation ressource lier surpopulation, mettre placer nouveau modeler économique mondial économiser ressource recyclage tendre déchet favoriser transports commun rendre transport particulier cher augmenter prix carburer rendre accessible prix transports commun aller vision politiquer globale devoir miser oeuvrer mener politique anti nataliste moduler allocation dire rendre dégressives occurence augmenter allocation familiale premier enfant baisser progressivement suivant pouvoir mettre placer allocation égal enfant famille,Oui, dérèglement climatique perceptible saison perturber chaleur hiver marquer saison cycloniques décaler pollution multi facteur eau consommation courante contenir polluant air polluer poisson contaminer,Oui, réfléchir optimiser déplacement voiturer individuel équiper centrale photovoltaïque composteur procéder tri sélectif faire attention économiser énergie électrique faire attention gaspillage forme, avoir recourir covoiturage mise placer parking dédier entrée agglomération aire dédier niveau giratoires grand axe trottinette vélo électriques pesée déchet ménagers calcul taxe ordure ménagère, idée,,,Oui, transports commun nombreux régulier mettre placer réseau dédier vélo petit engin électriques,, collectivité commune etat légiférer accompagner collectivité, donner exemple france pouvoir inspirer pays précurseur matière, nouveau modeler transition écologique devoir exiger traçabilité régler production produit agricoles mettre placer taxe produit agricoles srestent compétitifs rapport pays normer environnementales,Mer
23,VXNlcjo0ZWI1ODU1Yi0zMTM1LTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6M2FlNmQ2NmUtMzEzNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-70276,renforcer les Obligations pour les entreprises et les particuliers et les contrôles associés,2019-02-15 16:34:49,2019-02-15 16:34:49,,False,,,97000, pollution air, obliger télé travail diminuer déplacement imposer commune développement transports public faciliter acquisition véhiculer électriques,Non,,Oui, trier déchet falloir industrie limiter emballage pouvoir mettre led arrêter acheter bouteille eau plastiquer falloir mettre tarif prohibitif bouteille plastiquer remettre verre, chauffage département climatisation devoir imposer solution technique maison fraiches isoler puits canadien réunion transports public développer, mettre bouteille verre cher plastiquer favoriser achat vrac tarif réduire exemple arrêter pré emballage viander obliger stand boucher grand supermarché,Non, chauffage,Non, habiter hauts falloir cumuler   transports public trajet estimer  flexibilité bus rater suivre attendre heure, transports commun|le tram train aire parking collectif proximité station projet malheureusement avorter île, région support état, abord mettre accord sein gouvernement aligner question ensuite travailler concert ministre,,Mer
24,VXNlcjo0ZjA2NWY2ZC0yOGJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTgzYjQ4ZmMtMjhjOS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-52354,Autosuffisance et agriculture Bio,2019-02-04 23:06:17,2019-02-04 23:06:17,,False,,Citoyen / Citoyenne,97000, mondialisation marché egide omc manque éducation écologique, supprimer accord bretton wood éduquer population surtout impact engendrer fonction augmentation population utopie,Non,,Oui, chercher diminuer déchet récupération réparations détournement objet, mieux payer, aide réel fonction revenu  réduction fiscale travail   seul argent continuer profiter aide,Oui, développer rendre obligatoire géothermie hydrothermie isolation bâtiment cahier charge construction,Oui, fais,, municipalité département aider arbitrer politique continuité égalité territoire état, niveau européen continuer construction vrai pouvoir exécutif règle douanier modulables fonction impact humain écologique produit importer, faire recherche autosuffisance énergétique bâtiment commune priorité eviter transport énergie trop grand réseau développer biogaz méthanisation géothermie chauffage bâtiment aider financièrement matériellement formation agriculteur développer surveillance parcelle drones limiter utilisation pesticide appliquer secteur professionnel taxe pollueur payeur comprendre numérique,Mer
25,VXNlcjo0ZjVmZTE5YS0zMWZiLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YWRkY2NlYjUtMzIwMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-71827,Respecter la nature dont nous dépendons,2019-02-16 16:44:00,2019-02-17 11:20:25,,False,,,97000, biodiversité disparition espèce, stopper agriculture chasser pécher elevages intensif arrêter déséquilibrer ratisser planète retourner pratique certes rigoureuses longue bénéfique long terme respectueuse biodiversité,Oui, disparition perturbation vie animale sauvage général oiseau endormir lapin provence loup ville nouveau catastrophiques déprimantes quotidien alimentation toxique hormone antibiotique ogm disséminer produit dériver respect baser abbattage méthode pécher année trempage fruit produit toxique faire murir pesticide utiliser directement eau elevages respect minimum bienêtre animer induire baisse consommation viander poisson protestation confiance systéme distributon alimentaire baser profit qualité produit,Oui, alimentation bio petit producteur consommation locale réduire voyage avion compost limiter déchet récupération eau stop plastiquer éducation voter prendre soin environnement, deja insuffisant mode transport public choix politiquer régional déplacement routier ile, bus tramway aller travailler traverser ile  voiturer bouchon quotidien xx,Non, diagnostic énergie déja effectuer progesionnels mode chauffage classique jour écologique,Non, exister garder notion fiabilité rapidité disponiblité cas temps transport multiplé  minimum boire absolument fiable, transports commun, pouvoir public, suivre exemple allemagne pays bas avancer arrêter exportation lointaines animal trop polluer inhumains impossiblité avoir confiance traçabilité respecter loi pays, respect envrionnement primordial contruction batit projet immobilier diminuer béton maximum respecter planter arbre mieux respirer limiter els inondation protéger biodiversité,Mer
26,VXNlcjo0ZmMwODcwYy0yMzI3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZGQxZDVkNjQtMjYzNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-43753,DENTHO,2019-02-01 16:34:29,2019-02-01 16:34:29,,False,,Citoyen / Citoyenne,97000, pollution air, limiter émission rejet  particule fine gaz nocifs,Oui, augmentation intensité phénomène naturel cyclone,Oui, passer électricité solaire usages courir passer véhiculer hybrider électrique, pollueur principal toucher mesure fiscales bénéfice revenu capital actionnaire, vraies priser charger mutation financer impôt pollueur actionnaire,Non,,Non,, auto partage|le transport demande, commune, développer demande industriel domaine montrer possibilité développement lier, raccourcir circuit approvisionnement industriel alimentaires taxer transports fonction pollution classifier bateau exemple niveau international,Mer
27,VXNlcjo1M2JhZGQ1Zi0yNTUzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YjVjMjdiNzEtMjU1NS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-40594,Réduire dramatiquement les déchets (plastiques et autres),2019-01-31 13:42:46,2019-01-31 13:42:46,,False,,Citoyen / Citoyenne,97000, déchet, veiller application interdiction plastique usager uniques interdire taxer suremballage introduire ratio maximal emballage volume contenir globalement interdire petit objet usager unique sac biodégradables entraîner pouvoir pollution résiduelle production polluer simple remplacer sac matière durables tissu rafia meilleur déchet produire interdire usage plastiquer domaine indispensable coucher plastiquer vêtement objet transporter exemple,Oui, décalage saison réchauffement température mer blanchissement coraux visible régulièrement,Oui, limitation emballage déchet consommation maximum produire locaux saison produire beauté emballage également meilleur santé pouvoir utiliser produire entretien chimiques, économie argent réaliser existence solution alternative transports, avoir poule avoir taxe écologique limiter choisir action atribuer,Non,,Non,, transports commun, commune région, engager réellement action durables vraie vision petit mesure marge montrer concrètement demander apporter, débat transition écologique indissociable débattre mode vie consommation quantité viander poisson consommer voyager avion ainsi question santé qualité aliment transformer présence produire chimiques,Mer
28,VXNlcjo1MDgzNDc5YS0zNTFkLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTkxMjQ3OGItMzUxZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-79040,Toute la Planete,2019-02-20 15:44:59,2019-02-20 15:54:05,,False,,,97000, dérèglement climatiques croire sécheresse, typer solution grand pays pollueur appliquent solution échelle pays efficaces,Non,,Non,,,,,,,,,,,,Mer
29,VXNlcjo1MjZmYzQ2MS0xZjViLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MTVkMmZkNjUtMWY1Yy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-14407,Les accords de Guyane,2019-01-23 23:13:17,2019-01-23 23:13:17,,False,,Citoyen / Citoyenne,97000, accord guyane, accord guyane,Oui, accord guyane,Oui, accord guyane, accord guyane, accord guyane,Oui, accord guyane,Oui, accord guyane,,, accord guyane, accord guyane,Mer
30,VXNlcjo1N2E4OTUwYi0yMmJkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6MGE4Nzc0YjgtMjJjMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,2-31563,Gratuité des transports en ville si on se gare dans des parkings en périphérie (le tiket de parking éxonère de payer les transports en ville),2019-01-28 07:07:50,2019-01-28 07:07:50,2019-01-28 07:13:18,False,,Citoyen / Citoyenne,97000, dérèglement climatiques croire sécheresse, réduire déplacement voiturer,Oui, température chaude,Oui, utiliser système climatisation maison préférer favoriser circulation air, pouvoir utiliser souvent vélo axe routier mieux aménager sécuriser enfant pouvoir rouler, sécuriser piste cyclables,Oui, aller parler climatiseur falloir accompagner futur constructeur utiliser matériau isoler,Oui, sécuriser piste cyclables mettre hangar vélo abord école vélo enfant,, commune hangar, commencer démontrer choix faire concluants,,Mer
31,VXNlcjo1N2QwNGI1YS0zNGYxLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6ZGVlN2FlNWYtMzRmMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-78514,climat,2019-02-20 10:42:43,2019-02-20 10:42:43,,False,,,97000, dérèglement climatiques croire sécheresse, falloir taxer produit importer entreprise polluantes falloir raisonner agriculture réduire surface limiter destruction haie boisement réguler eau,Non,,Oui, essayer mesure possible manger local, falloir transports commun boire train nombreux mieux adapter cher,,Non,,Je n'utilise pas la voiture pour des déplacements quotidiens,, transports commun|le vélo, état collectivité locale association entreprise, arrêter donner leçon taxer produit empreinte carbone trop importante,,Mer
32,VXNlcjo1NGFhNzNjNy0zOTkxLTExZTktYmY1Ni1mYTE2M2VlYjExZTE=,UHJvcG9zYWw6YjgwMzM1MjctMzk5Ni0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,2-89613,ON NOUS SAOULE,2019-02-26 08:18:30,2019-02-26 08:18:30,,False,,Citoyen / Citoyenne,97000, construction faire disparaître zone naturel rejet sauvage, protéger davantage zoner forêt plage ; punir sévèrement responsable dépôt sauvage,Non,,Oui, trier déchet produire, proposer aide financier réduction impôt utilisation vélo aller travail gagner vie marrer aide tres pauvre, comportement envier changer comportement croire mauvais parler diesel trouver stupide infliger changer planète français terrer rouler carburer,Non, habiter île réunion chauffage,Oui, dire proposer aide financier réduction impôt utilisation vélo aller travail gagner vie marrer aide tres pauvre dire utiliser vélo souvent plaisir surement militantisme,,, arrêter saouler particulier honnêtes faire beaucoup choix draconiens réel intérêt diesel concentrer usine gros tranporteurs,,Mer
